youdescribe_link,audio_clip_file_path,audio_clip_file_name,audio_clip_duration,audio_clip_start_time,audio_clip_end_time,audio_clip_playback_type,db_transcript,oa_transcript_sentence,bleu_score_gr_oc,bleu_score_or_gc,cosine_similarity
https://youdescribe.org/video/xoPJu25ZHxM?ad=5f0b98c6257e4b0c5812865c,/current/xoPJu25ZHxM,xoPJu25ZHxM_5f0f9956b2fc4f0c56056e51.wav,1.024,77.13849300000001,78.16249300000001,inline,mother, Mother Gothel.,0.324,0.223,0.58
https://youdescribe.org/video/ZmpH2e0UlBU?ad=5fc14782a1480d63858c5f4b,/current/ZmpH2e0UlBU,ZmpH2e0UlBU_5fc166dca1480d63858c5f79.wav,11.008,575.288813,586.296813,inline,copyright 2020 Queen Square press Creative Commons attribution-noncommercial License Shop dot Queen Square press dot CAcopyright 2020 Queen Square press Creative Commons attribution-noncommercial License Shop dot Queen Square press dot CA," Copyright 2020, Queens Square Press. Creative Commons Attribution Non-Commercial License. shop.queenssquarepress.ca",0.312,0.433,0.45399999999999996
https://youdescribe.org/video/bUViJkaQeaY?ad=637e7098934e8a1ea9f84cfc,/current/bUViJkaQeaY,bUViJkaQeaY_637e832b934e8a1ea9f84d15.wav,5.632000000000001,239.457036043869,245.08903604386902,inline,let it sit for one minute and mixed togetherlet it sit for one minute and mixed together, Let it sit for 1 minute and mix together.,0.289,0.405,0.635
https://youdescribe.org/video/hEteiEVRBng?ad=5fd3b4ef69f2192f639011ff,/current/hEteiEVRBng,hEteiEVRBng_5fd3b6cece0a842f6990acdd.wav,5.7589999999999995,37.17409090909091,42.93263966192537,inline,he twist the knob and is transported to an alleywayhe twist the knob and is transported to an alleyway, He twists the knob and is transported to an alleyway.,0.385,0.489,0.765
https://youdescribe.org/video/H1hotmBMoPY?ad=607a13ad80c96d31ff11aadc,/current/H1hotmBMoPY,H1hotmBMoPY_607a1fb7aad36831fd7e817e.wav,10.667,86.543249,97.20991566666667,inline,Recon is running at full speed across the field where flayed men are a flame along the field is distance markers for Ramses ArrowRecon is running at full speed across the field where flayed men are a flame along the field is distance markers for Ramses Arrow, Rickon is running at full speed across the field where flayed men are aflame. Along the field is distance markers for Ramsey's arrow.,0.366,0.47700000000000004,0.821
https://youdescribe.org/video/XYlafgOA6ig?ad=6433796b0039af00246b6684,/current/XYlafgOA6ig,XYlafgOA6ig_643638ad0039af00246b69f2.wav,6.872999999999999,203.455719,210.32882557596366,inline,exhausted Howard lands at an old and dirty chair and a dark alleywayexhausted Howard lands at an old and dirty chair and a dark alleyway," Exhausted, Howard lands in an old and dirty chair in a dark alleyway.",0.33899999999999997,0.44299999999999995,0.632
https://youdescribe.org/video/8mpFYQbOCFo?ad=60ae78943b2e2707ed8999c5,/current/8mpFYQbOCFo,8mpFYQbOCFo_60b0926c3b2e2707ed899aa2.wav,8.277000000000001,217.714212,225.99154533333333,inline,the woman is looking outside to see if there's a note she sees the trash man and calls himthe woman is looking outside to see if there's a note she sees the trash man and calls him, The woman is looking outside to see if there's a note. She sees the trashman and calls him.,0.368,0.486,0.8270000000000001
https://youdescribe.org/video/6Uv4-iJqLxQ?ad=5fbd8cf695521063835ce174,/current/6Uv4-iJqLxQ,6Uv4-iJqLxQ_5fc5ca6095521063835ce355.wav,14.582,2088.172724,2102.7548555192748,inline,excuse them they stand together outside a furniture store Front looking through the window Elizabeth looks down then up a David they stand together outside a furniture store Front looking through the window Elizabeth looks down then up a David," They stand together outside a furniture storefront, looking through the window. Elizabeth looks down, then up at David.",0.33399999999999996,0.457,0.772
https://youdescribe.org/video/6Uv4-iJqLxQ?ad=5fbd8cf695521063835ce174,/current/6Uv4-iJqLxQ,6Uv4-iJqLxQ_5fcd30d295521063835ce756.wav,9.381,6010.476790070573,6019.857651748575,inline,nearly in the dark they climbed down a hook ladder and Elizabeth's ankle turnsnearly in the dark they climbed down a hook ladder and Elizabeth's ankle turns," Nearly in the dark, they climb down a hook ladder and Elizabeth's ankle turns.",0.35600000000000004,0.473,0.8170000000000001
https://youdescribe.org/video/6Uv4-iJqLxQ?ad=5fbd8cf695521063835ce174,/current/6Uv4-iJqLxQ,6Uv4-iJqLxQ_5fcd34e7a1480d63858c64a7.wav,11.796,6023.5800190038135,6035.375755965266,inline,Matthew lifter in both arms over a short fence then carries her past a wooden shed and into a Reedy MarshMatthew lifter in both arms over a short fence then carries her past a wooden shed and into a Reedy Marsh," Matthew lifts her in both arms over a short fence, then carries her past a wooden shed and into a reedy marsh.",0.396,0.507,0.855
https://youdescribe.org/video/RxAtuMu_ph4?ad=5dec2a1d00e5e035bf025ca6,/current/RxAtuMu_ph4,RxAtuMu_ph4_5dec33a2ae1b203d0adb0704.wav,5.3870000000000005,105.71343710490416,111.10046658336222,inline,Red Guardian and Taskmaster fightRed Guardian and Taskmaster fight, Red Guardian and Taskmaster fight!,0.39399999999999996,0.495,0.895
https://youdescribe.org/video/peqlIJ3zhI0?ad=5d84f783d5be181566c3fd29,/current/peqlIJ3zhI0,peqlIJ3zhI0_5d854f8e7e4681160da29251.wav,53.504,593.348773,593.348773,extended," The full citation reads gavel a comma, chris, period, quotation mark, the imperial superhero period. Quotation mark in it, Alex p s colon, political science and politics. And it Alex comma v o l period 47 comma n o period one comma j a n period, 2014 comma p p period 108 hyphen 11 comma in it. Alex, capital j capital s capital t capital o capital r and it Alex karma w w w dot j s t o r dot org, forward slash s t a b l e forward slash 43284493 period."," The full citation reads, Gavilar, Chris, the imperial superhero, in italics, PS, political and www.jstor.org forward slash stable forward slash 43284493 period.",0.13699999999999998,0.299,0.312
https://youdescribe.org/video/D4L0OkSrsI8?ad=61ae53fff5a44c090b46fcd2,/current/D4L0OkSrsI8,D4L0OkSrsI8_61ae6b3dddd6a209053b3c63.wav,10.411,217.18238799999997,217.18238799999997,extended,hit that flashes back to when yeah so was young as he only is drag him by the armhit that flashes back to when yeah so was young as he only is drag him by the arm, It then flashes back to when Yasuo was young as Yone is dragged him by the arm.,0.302,0.41200000000000003,0.501
https://youdescribe.org/video/D4L0OkSrsI8?ad=61ae53fff5a44c090b46fcd2,/current/D4L0OkSrsI8,D4L0OkSrsI8_61ae72ecddd6a209053b3c7a.wav,7.5089999999999995,355.191854,355.191854,extended,I'll know where a red Spirit attacks the Demonic monsterI'll know where a red Spirit attacks the Demonic monster, Out of nowhere a red spirit attacks the demonic monster.,0.326,0.43,0.466
https://youdescribe.org/video/0yfCbWMBhrQ?ad=60adb25ef1539c07e70d4c26,/current/0yfCbWMBhrQ,0yfCbWMBhrQ_60adbdc33b2e2707ed899964.wav,11.776,160.63463000000002,160.63463000000002,extended,videos are shown staircases leading to both places shown in accessibility for a wheelchair user to adequately access these facilitiesvideos are shown staircases leading to both places shown in accessibility for a wheelchair user to adequately access these facilities," Videos are shown of staircases leading to both places, showing the inaccessibility for a wheelchair user to adequately access these facilities.",0.39799999999999996,0.5,0.723
https://youdescribe.org/video/z3hFq2B_RdY?ad=61a295f73b2e2707ed89f069,/current/z3hFq2B_RdY,z3hFq2B_RdY_61a29c0df1539c07e70da27c.wav,72.875,83.29901666666666,156.17368333333332,inline,now take your cooled chocolate mixture and place it in a mixing bowl add 1 cup of sugar and mix until the sugar and chocolate are fully combined now one at a time add 2 eggs into the bowl and mix them in completely if you do not have X use 1/2 cup of condensed or corroded milk as a substitute once the eggs are fully mixed add 1 teaspoon of vanilla extract and mix into the mixture," Now, take your cooled chocolate mixture and place it in a mixing bowl. Add 1 cup of sugar and mix until the bowl and mix into the mixture.",0.17,0.353,0.7390000000000001
https://youdescribe.org/video/FIRUldsmI8k?ad=5db425950507ec5b3eb8284d,/current/FIRUldsmI8k,FIRUldsmI8k_5db42eaded93e405a6260e8c.wav,5.5729999999999995,92.314524,92.314524,extended,in the attitudes of students and teaches as a response to changein the attitudes of students and teaches as a response to change, and the attitudes of students and teachers as a response to change.,0.395,0.501,0.759
https://youdescribe.org/video/kshxs2WBjmE?ad=5dadf3e9abc6166dd9856627,/current/kshxs2WBjmE,kshxs2WBjmE_5dadffcfabc6166dd985663e.wav,8.533,179.08956300000003,187.62289633333336,inline,while looking through them he finds the monkey model supposedly from Donkey Kong 64while looking through them he finds the monkey model supposedly from Donkey Kong 64," While looking through them he finds a monkey model, supposedly from Donkey Kong 64.",0.35100000000000003,0.467,0.89
https://youdescribe.org/video/kshxs2WBjmE?ad=5dadf3e9abc6166dd9856627,/current/kshxs2WBjmE,kshxs2WBjmE_5dae04796362000277003d62.wav,4.864,325.802401,330.66640099999995,inline,the man heads down the same set of stairs that he went up at the beginning of the videothe man heads down the same set of stairs that he went up at the beginning of the video, The man heads down the same set of stairs that he went to put the beginning of the video.,0.368,0.48100000000000004,0.867
https://youdescribe.org/video/V0vlmAV5cFA?ad=6196a0723b2e2707ed89eb28,/current/V0vlmAV5cFA,V0vlmAV5cFA_6196c2a8f1539c07e70d9d6a.wav,1.393,1364.1205320000001,1364.1205320000001,extended,map of, Map of Michigan.,0.282,0.16,0.7090000000000001
https://youdescribe.org/video/sbO4gls3p2M?ad=58e7cf2d46e13dfd851a21ef,/legacy,14301628664411.wav,24.296,0.0,24.3,inline," A group of penguins floating on the iceberg. A shark is swimming through the water, circling around the iceberg, and then toward the iceberg, one pain, one notices a shark and signals to move away. The iceberg tips upward a little bit. The shark begin swimming right into the side of air."," A group of penguins floating on the iceberg. A shark is swimming through the water, circling around the iceberg, and then toward the iceberg. One penguin notices the shark and signals to move away. The iceberg tips upward a little bit. The shark begins swimming right into the side of the... Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha",0.19399999999999998,0.019,0.022000000000000002
https://youdescribe.org/video/reZpm2zH3UQ?ad=5e8115274415bf48480faa57,/current/reZpm2zH3UQ,reZpm2zH3UQ_5e8115d9467e725fbe0d1a3c.wav,6.144,39.056765999999996,39.056765999999996,extended,screen shows a closed captioning iconscreen shows a closed captioning icon, Screen shows a closed captioning icon.,0.396,0.503,0.895
https://youdescribe.org/video/8waFw6Y9fFM?ad=5db09e61e8154725b70c2785,/current/8waFw6Y9fFM,8waFw6Y9fFM_5db0a240e8154725b70c2786.wav,35.201,47.237015,82.43846624716555,inline,some icing on the roof, The man holds the house together. The man places some icing on the roof.,0.28600000000000003,0.098,0.598
https://youdescribe.org/video/q5FDDbpDfBY?ad=5b4a29ea2662e2425f3f8533,/current/q5FDDbpDfBY,q5FDDbpDfBY_5b4a31bb2662e2425f3f8544.wav,40.496,746.644602,787.1402029070294,inline," Jessica stands in front of green tropical vegetation for joining us. That and of course we continuing wage the future just had none of it ever ends in uh one week to week left even period. So just keep watching parents team. So where we prepare for hurricane matthew and go through that and start on the floors of our vote. So thanks for joining along and be liked. You can always focus on the east region. Music credits, epidemic sound performs climbing through the air, three wonders fire and flames. And for the weekend,"," Jessica stands in front of green tropical vegetation. Music credits. Epidemic Sound performs Climbing Through the Air 3, Wonders, Fire and Flames, and For the Weekend.",0.11699999999999999,0.311,0.585
https://youdescribe.org/video/XXUAfm_kAX8?ad=5fc568b2a1480d63858c606a,/current/XXUAfm_kAX8,XXUAfm_kAX8_5fc56b7da1480d63858c6070.wav,10.217,17.581975,17.581975,extended,Andy is staring into the camera with a frame piece of art by Keith Haring behind himAndy is staring into the camera with a frame piece of art by Keith Haring behind him, Andy is staring into the camera with a framed piece of art by Keith Herring behind him.,0.375,0.484,0.745
https://youdescribe.org/video/1SehOlnBtyg?ad=622e8798f3906e06f44243e7,/current/1SehOlnBtyg,1SehOlnBtyg_622e95e14239fd06fa4592a1.wav,11.690999999999999,59.350725,71.04139166666667,inline,the Galapagos penguin sits on our rock in a real shotthe Galapagos penguin sits on our rock in a real shot, The Galapagos penguin sits on a rock in a real shot.,0.353,0.473,0.845
https://youdescribe.org/video/n4FSaDGh6oQ?ad=60a9fee0f1539c07e70d4a42,/current/n4FSaDGh6oQ,n4FSaDGh6oQ_60aa0110f1539c07e70d4a4c.wav,5.973,27.135465999999997,27.135465999999997,extended,the camera follows David and Annie as they walk through a field towards their grandmotherthe camera follows David and Annie as they walk through a field towards their grandmother, The camera follows David and Anne Yee as they walk through a field towards their grandmother.,0.38799999999999996,0.49700000000000005,0.78
https://youdescribe.org/video/ccgW5CHFg0Y?ad=5d261d186e1ff55b95381a41,/current/ccgW5CHFg0Y,ccgW5CHFg0Y_5d2620e56e1ff55b95381a4b.wav,7.595,30.007022999999997,30.007022999999997,extended," Family dot org, p h am a l y dot org.", family.org,0.078,0.23399999999999999,0.55
https://youdescribe.org/video/SFsrXxi12sk?ad=5fb357866832dc5fe4ac5fa5,/current/SFsrXxi12sk,SFsrXxi12sk_5fb35d44206e0d5fdec3e2fb.wav,8.359,323.51703081307977,331.8762144865492,inline,we're now watching lavender Suarez play her various instrumentswe're now watching lavender Suarez play her various instruments, We are now watching Lavender Suarez play her various instruments.,0.385,0.495,0.765
https://youdescribe.org/video/SFsrXxi12sk?ad=5fb357866832dc5fe4ac5fa5,/current/SFsrXxi12sk,SFsrXxi12sk_5fb35fc5206e0d5fdec3e301.wav,10.774000000000001,451.78472727272725,462.5587862296434,inline,we are now back watching lavender Suarez play her various instrumentswe are now back watching lavender Suarez play her various instruments, We are now back watching Lavender Soras play her various instruments.,0.34700000000000003,0.46,0.785
https://youdescribe.org/video/HNmyIGA1nb4?ad=609023373b2e2707ed898d68,/current/HNmyIGA1nb4,HNmyIGA1nb4_609023d83b2e2707ed898d6d.wav,52.907,28.506431,81.41309766666666,inline,Mary buries her head in her pillow the princess is enter Snow White's it's a bowl of fruit on the bed Cinderella deposits a tray with a coffee pot frowning she moves a limb slice of pizza and sits down," Okay. Cinderella. Cinderella. Cinderella. Cinderella. Cinderella. Cinderella. Cinderella. Cinderella. Cinderella. Cinderella. Cinderella. Cinderella. Cinderella. Cinderella. Merida buries her head in her pillow. The princesses enter. Snow White sets a bowl of fruit on the bed. Cinderella deposits a tray with a coffee pot. Frowning, she moves a limp slice of pizza and sits down.",0.48100000000000004,0.374,0.45299999999999996
https://youdescribe.org/video/HNmyIGA1nb4?ad=609023373b2e2707ed898d68,/current/HNmyIGA1nb4,HNmyIGA1nb4_6090284df1539c07e70d3f27.wav,7.167999999999999,353.14617799999996,360.31417799999997,inline,scenes from Disney fairy talesscenes from Disney fairy tales, Scenes from Disney Fairy Tales.,0.40299999999999997,0.503,0.895
https://youdescribe.org/video/S2nBBMbjS8w?ad=6358a365934e8a1ea9f839a9,/current/S2nBBMbjS8w,S2nBBMbjS8w_6358a3ec934e8a1ea9f839ad.wav,9.728,10.709899,20.437898999999998,inline,he sees six polar bears hanging out drinking Cola colors as one is tossed in his Directionhe sees six polar bears hanging out drinking Cola colors as one is tossed in his Direction, He sees 6 polar bears hanging out drinking Cola Colas as one is tossed in his direction.,0.341,0.46399999999999997,0.802
https://youdescribe.org/video/xXTadDEf1F0?ad=6362e7fc934e8a1ea9f83d84,/current/xXTadDEf1F0,xXTadDEf1F0_6362e91944d9f31eaf8e314b.wav,7.5089999999999995,210.48940979400638,210.48940979400638,extended,last bullet says thermal paste creates a good contact between the chip and the heat sinklast bullet says thermal paste creates a good contact between the chip and the heat sink, The last bullet says thermal paste creates a good contact between the chip and the heatsink.,0.39299999999999996,0.502,0.848
https://youdescribe.org/video/Ch8jfsicxVM?ad=6352d6ce44d9f31eaf8e2c0e,/current/Ch8jfsicxVM,Ch8jfsicxVM_6352d9e644d9f31eaf8e2c13.wav,5.7170000000000005,22.586872,22.586872,extended,they can is now rolling down a highway as cars pass bythey can is now rolling down a highway as cars pass by, The can is now rolling down a highway as cars pass by.,0.361,0.47600000000000003,0.858
https://youdescribe.org/video/Ch8jfsicxVM?ad=6352d6ce44d9f31eaf8e2c0e,/current/Ch8jfsicxVM,Ch8jfsicxVM_6352da6044d9f31eaf8e2c15.wav,8.107000000000001,34.967273,34.967273,extended,a dog behind a fence barks as the can Rose by on the sidewalka dog behind a fence barks as the can Rose by on the sidewalk, A dog behind a fence barks as the can rolls by on the sidewalk.,0.373,0.478,0.8420000000000001
https://youdescribe.org/video/basofea2UEs?ad=635eedca44d9f31eaf8e2f77,/current/basofea2UEs,basofea2UEs_635eee15934e8a1ea9f83bc9.wav,7.337999999999999,35.716684900817874,35.716684900817874,extended,the carrots now in the mountains and during thunderstorms and heavy rainthe carrots now in the mountains and during thunderstorms and heavy rain, The carriage now in the mountains enduring thunderstorms and heavy rain.,0.34,0.451,0.68
https://youdescribe.org/video/4vtAEwHG210?ad=638d92b748f15f34e2631fc7,/current/4vtAEwHG210,4vtAEwHG210_638d9e1d48f15f34e2631fee.wav,9.642999999999999,343.77853999999996,353.4212066666667,inline,a call on the screen reads the greatest blessing in the world is being a Blessing by Jay Kyle'sa call on the screen reads the greatest blessing in the world is being a Blessing by Jay Kyle's," A quote on the screen reads, the greatest blessing in the world is being a blessing by J. Kyles.",0.34299999999999997,0.45299999999999996,0.81
https://youdescribe.org/video/YzN4Zj9S6so?ad=5fb0f8566832dc5fe4ac5e6b,/current/YzN4Zj9S6so,YzN4Zj9S6so_5fb0f9b46832dc5fe4ac5e6f.wav,9.472000000000001,13.274872,13.274872,extended,it is showing two images of man with disability who cannot reach the items on the product Shelfit is showing two images of man with disability who cannot reach the items on the product Shelf, It is showing two images of men with disability who cannot reach the items on the product shelf.,0.371,0.49,0.88
https://youdescribe.org/video/rMWFbd9zsK4?ad=61b4232eddd6a209053b40e0,/current/rMWFbd9zsK4,rMWFbd9zsK4_61bc31a2ddd6a209053b43a6.wav,38.824,0.9254369675750732,39.749201139910674,inline,an aerial shot of a long road through an extremely small town with four lanes of bumper-to-bumper traffic Louise looks out the window of the plane but the ground is blanketed with thick white clouds," An aerial shot of a long road through an extremely small town with four lanes of bumper to bumper traffic. Louise looks out the window of the plane, but the ground is blanketed with thick white clouds. The plane is flying over the city of Los Angeles. The plane is flying over the city of Los Angeles. The plane is flying over the city of Los Angeles.",0.556,0.456,0.718
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e2039934e8a1ea9f836b2.wav,10.411,144.36783778828433,154.77850445495096,inline,then take a 15 cm diameter cake mold and put parchment paper on the bottom and apply butter note you can use other containers as wellthen take a 15 cm diameter cake mold and put parchment paper on the bottom and apply butter note you can use other containers as well," Then, take a 15cm diameter cake mold and put parchment paper on the bottom and apply butter. Note, you can use other containers as well.",0.37,0.486,0.8740000000000001
https://youdescribe.org/video/8gW-XLhMSH0?ad=634e1c3f934e8a1ea9f836a7,/current/8gW-XLhMSH0,8gW-XLhMSH0_634e2295934e8a1ea9f836bb.wav,7.3389999999999995,244.03846201335145,251.37712868001807,inline,proceed to sprinkle sugar powder and sprinkles on to your first cake which is the cake you used as steamer forproceed to sprinkle sugar powder and sprinkles on to your first cake which is the cake you used as steamer for," Proceed to sprinkle sugar powder and sprinkles onto your first cake, which is the cake you used a steamer for.",0.355,0.475,0.838
https://youdescribe.org/video/8toX8ZjCDVA?ad=5fd32b54ce0a842f6990ac42,/current/8toX8ZjCDVA,8toX8ZjCDVA_5fd32b54ce0a842f6990ac41.wav,10.752,0.0,10.752,inline,completed chocolate mousse is cut 3 times with a knife in the slices slowly fall with the jello like consistency, Cut the chocolate mousse 3 times with a knife.,0.239,0.392,0.613
https://youdescribe.org/video/8toX8ZjCDVA?ad=5fd32b54ce0a842f6990ac42,/current/8toX8ZjCDVA,8toX8ZjCDVA_5fd3baa4ce0a842f6990ace8.wav,75.691,224.8037369160767,300.49440358274336,inline,instructor shakes The Cutting Board to show the completed moose jiggle they then cut into it and let the pieces fall onto the cutting board a slice of the completed moose is cut onto a serving spatula Constructor shakes the spatula to show the Moose jiggle and puts it onto a glass plate they then begin to remove pieces with the spoon jiggling them again the completed moose is shown once again," The instructor shakes the cutting board to show the completed mousse is cut and puts it onto a glass plate. They then begin to remove pieces with the spoon, is shown once again.",0.284,0.43,0.789
https://youdescribe.org/video/08Czjb3AwtA?ad=61cd1abdddd6a209053b4969,/current/08Czjb3AwtA,08Czjb3AwtA_61d0a66ef5a44c090b470b40.wav,6.571000000000001,13.733006493506494,20.30367316017316,inline,control room two men prepared to enter coffin like capsulescontrol room two men prepared to enter coffin like capsules, Control Room. Two men prepare to enter coffin-like capsules.,0.36700000000000005,0.47700000000000004,0.765
https://youdescribe.org/video/08Czjb3AwtA?ad=61cd1abdddd6a209053b4969,/current/08Czjb3AwtA,08Czjb3AwtA_61d0a71eddd6a209053b4a76.wav,9.812999999999999,85.20257693133544,95.01591026466879,inline,doctors review Jake's can overlooking green lab with aliensdoctors review Jake's can overlooking green lab with aliens, Doctors review Jake's scan overlooking Green Lab with aliens.,0.38299999999999995,0.491,0.74
https://youdescribe.org/video/NWIVHL9bPPU?ad=5fb0c6016832dc5fe4ac5e4c,/current/NWIVHL9bPPU,NWIVHL9bPPU_5fb0c71c206e0d5fdec3e19c.wav,10.325,64.5909333333333,64.5909333333333,extended,screenshot of new section of the article written by The Guardianscreenshot of new section of the article written by The Guardian, Screenshot of news section of the article written by The Guardian.,0.382,0.491,0.841
https://youdescribe.org/video/84yfmXUqKaI?ad=5ffc92f269f2192f63902261,/current/84yfmXUqKaI,84yfmXUqKaI_5ffc984a69f2192f6390227c.wav,6.316,87.7309,94.04672766439909,inline,Travis has Timbre, Abeja vuela a través de la pantalla para revelar palabras. Palabra timbre.,0.125,0.02,0.099
https://youdescribe.org/video/cE6epYXleY8?ad=642c6a9a0bdc10001ec54a7d,/current/cE6epYXleY8,cE6epYXleY8_642c77ce0039af00246b62a7.wav,12.167,39.0,51.16725623582767,inline,the baker then pours a bowl of two cups of bread flour and half a teaspoon of salt into the mixture and mix this again the pink spatulathe baker then pours a bowl of two cups of bread flour and half a teaspoon of salt into the mixture and mix this again the pink spatula, The baker then pours a bowl of 2 cups of bread flour and 1 teaspoon of salt into the mixture and mixes again with a pink spatula.,0.306,0.43,0.833
https://youdescribe.org/video/cE6epYXleY8?ad=642c6a9a0bdc10001ec54a7d,/current/cE6epYXleY8,cE6epYXleY8_642c7b5d0039af00246b62b0.wav,8.824,108.0,116.82358276643991,inline,the baker puts 2 tablespoons of unsalted butter on top of the dough and then fold the dough over to need it inthe baker puts 2 tablespoons of unsalted butter on top of the dough and then fold the dough over to need it in, The baker puts 2 tablespoons of unsalted butter on top of the dough and then folds the dough over to knead it in.,0.37,0.483,0.8640000000000001
https://youdescribe.org/video/kmrZyByO8Qc?ad=62b488e4b3cd2509ff226f99,/current/kmrZyByO8Qc,kmrZyByO8Qc_62b49602b3cd2509ff226fa1.wav,10.068999999999999,111.88420500000001,111.88420500000001,extended,however as soon as she turns more the queue gets scrambled more then she keeps playing video gamehowever as soon as she turns more the queue gets scrambled more then she keeps playing video game," However, as soon as she turns more, the cube gets scrambled more. Then, she keeps playing video game.",0.36,0.46299999999999997,0.899
https://youdescribe.org/video/iyRAtcXxwyM?ad=634e1548934e8a1ea9f8368c,/current/iyRAtcXxwyM,iyRAtcXxwyM_634e17f044d9f31eaf8e2a80.wav,6.912000000000001,144.38020196185303,151.29220196185304,inline,the ball should be taking out after they are turning yellow and feel a bit hardthe ball should be taking out after they are turning yellow and feel a bit hard, The balls should be taken out after they are turning yellow and feel a bit hard.,0.358,0.47,0.73
https://youdescribe.org/video/RhpweF-K7Fc?ad=5f087ab1257e4b0c5812848e,/current/RhpweF-K7Fc,RhpweF-K7Fc_5f08c0a6b2fc4f0c56056818.wav,7.895,90.658923,98.55370758049887,inline,a black transition slide appears with the words tip number one accessible parkinga black transition slide appears with the words tip number one accessible parking," A black transition slide appears with the words, Tip Number 1, Accessible Parking.",0.35700000000000004,0.47,0.888
https://youdescribe.org/video/L4vJPNuuuTc?ad=5f111d63257e4b0c58128c27,/current/L4vJPNuuuTc,L4vJPNuuuTc_5f112227257e4b0c58128c2e.wav,10.837,13.832226,24.66955933333333,inline,a blue cake celebrates into it as number 10 of India's best companies to work for 2016a blue cake celebrates into it as number 10 of India's best companies to work for 2016, A blue cake celebrates Intuit as number 10 of India's best companies to work for 2016.,0.361,0.48100000000000004,0.8029999999999999
https://youdescribe.org/video/p5u-vBV8NUU?ad=5e33ad540050a61e3485b8d5,/current/p5u-vBV8NUU,p5u-vBV8NUU_5e33adb00050a61e3485b8d8.wav,1.536,5.516504,7.052504000000001,inline,sliced bread, sliced bread headquarters,0.42700000000000005,0.311,0.7090000000000001
https://youdescribe.org/video/6j_eeLdpwFY?ad=58e7cf2d46e13dfd851a21ea,/legacy,14450201504571.wav,45.012,53.022,53.022,extended," A list of links appears as follows. Jaws download HTTP colon slash slash tiny url dot com slash jaws, hyphen d l envy da download, HTTP colon slash slash envy, access dot org, slash download focus, highlight plug in h t t p colon slash slash tiny url dot com slash n vd, a hyphen focus how to install envy da an ons h t t p colon slash slash tiny url dot com slash n b d a hyphen add on.", A list of links appears as follows. JAWS download. http://tinyurl.com/.nvda-focus How to Install NVDA Add-ons http://tinyurl.com/.nvda-add-on,0.14800000000000002,0.304,0.19
https://youdescribe.org/video/vi0Lbjs5ECI?ad=60aacc3ef1539c07e70d4ae2,/current/vi0Lbjs5ECI,vi0Lbjs5ECI_60aacf1bf1539c07e70d4ae8.wav,8.277000000000001,95.019068,103.29640133333334,inline,the group moves to the shelving with memorabilia focusing on the Note picture of a group of young menthe group moves to the shelving with memorabilia focusing on the Note picture of a group of young men," The group moves to the shelving with memorabilia, focusing on an old picture of a group of young men.",0.34600000000000003,0.462,0.867
https://youdescribe.org/video/qQPdgfGcc_Y?ad=633b6247934e8a1ea9f8315c,/current/qQPdgfGcc_Y,qQPdgfGcc_Y_633b627344d9f31eaf8e2523.wav,23.723000000000003,9.143681188827513,9.143681188827513,extended,a slide with the title 24 pin motherboard power has a bullet that says main motherboard power there is a sub bullet under it that says provides plus 3.3 be plus or minus 5 V and plus or minus 12 bea slide with the title 24 pin motherboard power has a bullet that says main motherboard power there is a sub bullet under it that says provides plus 3.3 be plus or minus 5 V and plus or minus 12 be," A slide with the title 24 pin motherboard power has a bullet that says main motherboard power. There is a sub bullet under it that says provides plus 3.3v, plus or minus 5v, and plus or minus 12v.",0.35200000000000004,0.47600000000000003,0.89
